  0.500000000000000       0.175000000000000       0.000000000000000E+000
  0.500000000000000       0.187500000000000       0.000000000000000E+000
  0.500000000000000       0.200000000000000       0.000000000000000E+000
  0.500000000000000       0.212500000000000       0.000000000000000E+000
  0.500000000000000       0.225000000000000       0.000000000000000E+000
  0.500000000000000       0.237500000000000       0.000000000000000E+000
  0.500000000000000       0.250000000000000       0.000000000000000E+000
  0.500000000000000       0.262500000000000       0.000000000000000E+000
  0.500000000000000       0.275000000000000       0.000000000000000E+000
  0.500000000000000       0.287500000000000       0.000000000000000E+000
  0.500000000000000       0.300000000000000       0.000000000000000E+000
  0.500000000000000       0.312500000000000       0.000000000000000E+000
  0.500000000000000       0.325000000000000       0.000000000000000E+000
  0.500000000000000       0.337500000000000       0.000000000000000E+000
  0.500000000000000       0.350000000000000       0.000000000000000E+000
  0.500000000000000       0.362500000000000       0.000000000000000E+000
  0.500000000000000       0.375000000000000       0.000000000000000E+000
  0.500000000000000       0.387500000000000       0.000000000000000E+000
  0.500000000000000       0.400000000000000       0.000000000000000E+000
  0.500000000000000       0.412500000000000       0.000000000000000E+000
  0.500000000000000       0.425000000000000       0.000000000000000E+000
  0.500000000000000       0.437500000000000       0.000000000000000E+000
  0.500000000000000       0.450000000000000       0.000000000000000E+000
  0.500000000000000       0.462500000000000       0.000000000000000E+000
  0.500000000000000       0.475000000000000       0.000000000000000E+000
  0.500000000000000       0.487500000000000       0.000000000000000E+000
  0.500000000000000       0.500000000000000       0.000000000000000E+000
  0.487500000000000       0.487500000000000       0.000000000000000E+000
  0.475000000000000       0.475000000000000       0.000000000000000E+000
  0.462500000000000       0.462500000000000       0.000000000000000E+000
  0.450000000000000       0.450000000000000       0.000000000000000E+000
  0.437500000000000       0.437500000000000       0.000000000000000E+000
  0.425000000000000       0.425000000000000       0.000000000000000E+000
  0.412500000000000       0.412500000000000       0.000000000000000E+000
  0.400000000000000       0.400000000000000       0.000000000000000E+000
  0.387500000000000       0.387500000000000       0.000000000000000E+000
  0.375000000000000       0.375000000000000       0.000000000000000E+000
  0.362500000000000       0.362500000000000       0.000000000000000E+000
  0.350000000000000       0.350000000000000       0.000000000000000E+000
  0.337500000000000       0.337500000000000       0.000000000000000E+000
  0.325000000000000       0.325000000000000       0.000000000000000E+000
  0.312500000000000       0.312500000000000       0.000000000000000E+000
  0.300000000000000       0.300000000000000       0.000000000000000E+000
  0.287500000000000       0.287500000000000       0.000000000000000E+000
  0.275000000000000       0.275000000000000       0.000000000000000E+000
  0.262500000000000       0.262500000000000       0.000000000000000E+000
  0.250000000000000       0.250000000000000       0.000000000000000E+000
  0.237500000000000       0.237500000000000       0.000000000000000E+000
  0.225000000000000       0.225000000000000       0.000000000000000E+000
  0.212500000000000       0.212500000000000       0.000000000000000E+000
  0.200000000000000       0.200000000000000       0.000000000000000E+000
  0.187500000000000       0.187500000000000       0.000000000000000E+000
  0.175000000000000       0.175000000000000       0.000000000000000E+000
  0.162500000000000       0.162500000000000       0.000000000000000E+000
  0.150000000000000       0.150000000000000       0.000000000000000E+000
  0.137500000000000       0.137500000000000       0.000000000000000E+000
  0.125000000000000       0.125000000000000       0.000000000000000E+000
  0.112500000000000       0.112500000000000       0.000000000000000E+000
  0.100000000000000       0.100000000000000       0.000000000000000E+000
  8.749999999999998E-002  8.749999999999998E-002  0.000000000000000E+000
  7.499999999999998E-002  7.499999999999998E-002  0.000000000000000E+000
  6.249999999999997E-002  6.249999999999997E-002  0.000000000000000E+000
  4.999999999999998E-002  4.999999999999998E-002  0.000000000000000E+000
  3.749999999999998E-002  3.749999999999998E-002  0.000000000000000E+000
  2.499999999999997E-002  2.499999999999997E-002  0.000000000000000E+000
  1.249999999999997E-002  1.249999999999997E-002  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
